bitrix_id,id,sub_category_id,name,slug,cross_number,old_image_x
F4-99,ae7e7753-368d-4981-885a-ce7ea0dda0c3,4d8a5a09-b930-40ea-a554-75706edbf270,1.4 / 1.5 / 1.6 TDCi коренные +0.3,1-4-1-5-1-6-tdci-korennye-0-3,"MB5399SI030 MB5399SI03 - KIN MB5399SI0.3 - MB5399 SI

",/upload/iblock/e79/vxb7n0ml9vtkb303lebmf9k9l1pf4m2t/загружено.jpeg
F4-101,887ca81f-775c-48a8-adc0-2e645246af99,4d8a5a09-b930-40ea-a554-75706edbf270,1.4 / 1.5 / 1.6 TDCi коренные +0.5,1-4-1-5-1-6-tdci-korennye-0-5,H10665050,
F4-103,34b244db-1632-4bda-8283-b3041d3a5025,4d8a5a09-b930-40ea-a554-75706edbf270,1.4 TDCi шатунные +0.3,1-4-tdci-shatunnye-0-3,,
F4-104,ba5b5001-f811-4888-a0a3-1e489357d76c,4d8a5a09-b930-40ea-a554-75706edbf270,1.4 TDCi шатунные +0.5,1-4-tdci-shatunnye-0-5,"
Вкладыши 1.4 TDCi шатунные +0.5	SAHIN 	KL 4306 050 ",/upload/iblock/bde/jvuef1mqwe9roazg92jku3xs7wvlbwne/594857.745.jpg
F4-105,e8258e05-8c00-45af-9d49-0e706f39c796,4d8a5a09-b930-40ea-a554-75706edbf270,1.4 TDCi шатунные STD,1-4-tdci-shatunnye-std,,/upload/iblock/2f8/sdl97xuo94rq011sytox3k6zv58r4ozm/7136521_6019083.jpg
F4-108,cb1b9784-6544-4232-b3a2-de9722a5056b,4d8a5a09-b930-40ea-a554-75706edbf270,1.5 / 1.6 TDCi шатунные +0.3,1-5-1-6-tdci-shatunnye-0-3,"GLY F714246-4 030 - 0606.T4 - KIN CR4503 SX03


",/upload/iblock/f86/v0iiypmhrsg73zwxo7tz6yahgsbof10e/Изображение WhatsApp 2022-11-30 в 11.24.46.jpg
F4-110,eef6a970-8594-4c9f-bb7b-173450096796,4d8a5a09-b930-40ea-a554-75706edbf270,1.5 / 1.6 TDCi шатунные +0.5,1-5-1-6-tdci-shatunnye-0-5,7142464050,
F4-112,93ef4ef8-9bca-4480-8059-24838f9e381d,4d8a5a09-b930-40ea-a554-75706edbf270,1.5 / 1.6 TDCi шатунные STD,1-5-1-6-tdci-shatunnye-std,3M5Q 6211 BC,
F4-114,f0ff158d-7374-46cb-8689-17b76502cdba,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 / 1.8 / 2.0 Zetec-E коренные  +0.25,1-6-1-8-2-0-zetec-e-korennye-0-25,,/upload/iblock/b72/wutnryxcwrv1bflv82cbgv2zmaje84xb/590772.745.jpg
F4-117,dfe703c7-b2df-48a1-9eb7-71ad68b139f5,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 / 1.8 / 2.0 Zetec-E коренные  STD,1-6-1-8-2-0-zetec-e-korennye-std,KIN MB5008SI STD,
F4-123,19bf8934-3e4a-466f-9d84-6eddb70c4d3f,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 / 1.8 / 2.0 Zetec-E коренные +0.5,1-6-1-8-2-0-zetec-e-korennye-0-5,,
F4-125,a3928447-1be3-4cfe-83c4-72467386dcf5,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 / 1.8 / 2.0 Zetec-E шатунные  +0.25,1-6-1-8-2-0-zetec-e-shatunnye-0-25,968M 6211 AA,
F4-129,9e660aac-d735-4e3a-ab23-9dba45b018b2,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 / 1.8 / 2.0 Zetec-E шатунные  STD,1-6-1-8-2-0-zetec-e-shatunnye-std,6636326,
F4-133,b2f06121-06f0-4ee9-a332-b5772adfbb9f,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 / 1.8 / 2.0 Zetec-E шатунные +0.5,1-6-1-8-2-0-zetec-e-shatunnye-0-5,,
F4-135,2ff09704-c045-4e1e-9f3f-662518471fea,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 D 1984-1988 коренные +0.25,1-6-d-1984-1988-korennye-0-25,,
F4-137,5a95b2c8-5bb8-4f77-8fdd-c1a58550e8fb,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 D 1984-1988 коренные +0.5,1-6-d-1984-1988-korennye-0-5,,
F4-139,6950db27-a9df-41ed-baba-51a5192650b8,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 D 1984-1988 коренные +0.75,1-6-d-1984-1988-korennye-0-75,,
F4-141,f607cf93-580b-49f6-8abe-e7d677757345,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 D 1984-1988 коренные STD,1-6-d-1984-1988-korennye-std,,
F4-144,1dcb715a-e60c-4644-8986-c71e016963c1,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 D 1984-1988 шатунные +0.25,1-6-d-1984-1988-shatunnye-0-25,,
F4-147,f43739bf-1345-4266-a1b8-f680a2ad5d82,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 D 1984-1988 шатунные +0.5,1-6-d-1984-1988-shatunnye-0-5,,
F4-150,6ba0c180-dec0-4968-b508-6ca63e076431,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 D 1984-1988 шатунные +0.75,1-6-d-1984-1988-shatunnye-0-75,,
F4-151,817b1860-0a06-4426-a51a-277bacf5c863,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 D 1984-1988 шатунные STD,1-6-d-1984-1988-shatunnye-std,84FM6211AA,
F4-154,94fdded2-5094-49cb-a6fe-f763f358ba68,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 ZETEC-S (SIGMA) 98-> / 1.5 / 1.6 Ecoboost  шатунные  +0.5,1-6-zetec-s-sigma-98-1-5-1-6-ecoboost-shatunnye-0-5,CR4365PL 050,/upload/iblock/5ca/6soiz0yf0d3oly1x027cs49cmpobll3l/загружено.jpeg
F4-155,4e658da5-d29f-4793-bd82-5a48bc0c62f5,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 ZETEC-S (SIGMA) 98-> / 1.5 / 1.6 Ecoboost  шатунные  +0.75,1-6-zetec-s-sigma-98-1-5-1-6-ecoboost-shatunnye-0-75,KING ENGINE BEARINGS CR4365CA075,
F4-156,93438e4d-902c-412e-b91c-eec768a0b034,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 ZETEC-S (SIGMA) 98-> / 1.5 / 1.6 Ecoboost шатунные  +0.25,1-6-zetec-s-sigma-98-1-5-1-6-ecoboost-shatunnye-0-25,,/upload/iblock/669/pzwq4o9auo3ann1vpskp1tyvszp3qjsb/Изображение WhatsApp 2022-11-30 в 11.24.46.jpg
F4-159,dca0e4be-e9fd-45e4-8c64-7f62d5e79042,4d8a5a09-b930-40ea-a554-75706edbf270,1.6 ZETEC-S (SIGMA) 98-> / 1.5 / 1.6 Ecoboost шатунные STD,1-6-zetec-s-sigma-98-1-5-1-6-ecoboost-shatunnye-std,"T127265, CR4365AM STD - KING	CR 4365 CA - KIN CR4365PL STD

",/upload/iblock/beb/n0ovh0jwp65r5jc5xj79q24vak0iziz0/загружено.jpeg
F4-164,a53a7b2b-90e4-4c76-8773-d07f669a6057,4d8a5a09-b930-40ea-a554-75706edbf270,1.8 / 1.9 / 2.0 CVH / Split Port  коренные +0.25,1-8-1-9-2-0-cvh-split-port-korennye-0-25,,/upload/iblock/72f/fkleicnfcmw35vep7htpv15gnmto37ha/590774.745.jpg
F4-166,ef44cd52-411a-4cdb-a888-ec0b0876060a,4d8a5a09-b930-40ea-a554-75706edbf270,1.8 / 1.9 / 2.0 CVH / Split Port  коренные STD,1-8-1-9-2-0-cvh-split-port-korennye-std,"SEALED POWER 6695MA, BC373JSTD",/upload/iblock/ca9/1sfryywimeasj196tmmbbfcumgi2vwqd/590774.745.jpg
F4-168,ec84d762-77e4-4840-b885-f328c7fc9177,4d8a5a09-b930-40ea-a554-75706edbf270,1.8 / 1.9 / 2.0 CVH / Split Port  шатунные +0.25,1-8-1-9-2-0-cvh-split-port-shatunnye-0-25,41400CP025,/upload/iblock/7d7/55hwogkregs5uqoog0q4alelxcsgtnzp/загружено.jpeg
F4-171,550533e6-dada-4455-8cdc-4e09634bcf11,4d8a5a09-b930-40ea-a554-75706edbf270,1.8 / 1.9 / 2.0 CVH / Split Port  шатунные STD,1-8-1-9-2-0-cvh-split-port-shatunnye-std,,
F4-173,e1fc3bce-6cb8-41be-8240-b432e5515060,4d8a5a09-b930-40ea-a554-75706edbf270,1.8 / 1.9 / 2.0 CVH / Split Port коренные +0.50,1-8-1-9-2-0-cvh-split-port-korennye-0-50,MB5558SI050,/upload/iblock/346/fxn8dzb0wmkiete53a4wtbh2tgii80r4/590774.745.jpg
F4-174,230faf59-5148-455d-b72a-634ecb1a2b30,4d8a5a09-b930-40ea-a554-75706edbf270,1.8 / 1.9 / 2.0 CVH / Split Port шатунные +0.5,1-8-1-9-2-0-cvh-split-port-shatunnye-0-5,,/upload/iblock/98f/de577m19pigljf8ssyn28vufyadxud5m/загружено.jpg
F4-175,6d8e7234-aec7-490b-b274-1a01546faab8,4d8a5a09-b930-40ea-a554-75706edbf270,1.8 D / TD  коренные +0.25,1-8-d-td-korennye-0-25,"4M5Q 6330 BA, 4M5Q 6330 C1A - MB5636SI025",/upload/iblock/a28/crcrupf0mpcscl0az76a1msqy906mxp8/загружено.jpg
F4-182,33811df4-24f0-449c-ac3b-6bddac20bbf2,4d8a5a09-b930-40ea-a554-75706edbf270,1.8 D / TD  коренные +0.5,1-8-d-td-korennye-0-5,4M5Q 6330 CA,
F4-185,3dff2307-d77e-4024-9de7-8edf1d9b77ff,4d8a5a09-b930-40ea-a554-75706edbf270,1.8 D / TD  коренные +0.75,1-8-d-td-korennye-0-75,,/upload/iblock/e6e/5xj6a5ccaqjdktrk6re25y6exp6ydiq5/kgb-mb319am_xl.jpg
F4-186,3ea028e8-fb28-4325-89fd-a8691ed92def,4d8a5a09-b930-40ea-a554-75706edbf270,1.8 D / TD  коренные STD,1-8-d-td-korennye-std,"4M5Q 6330 AA, 1365173, 6175427, 91FF6337AA, 4M5Q6A339AA, 679567, 1S4Q6333AB, 4M5Q6333AA, 1131846, 91FF6A339AA, 6175429, 89FF6337AA, 1320229, 89FF6333AA, 6795655 - H1105/05 - MB5636SI",/upload/iblock/fd5/p0zdb4tazu2ia1jjz68zb38qn56pbt2h/mb-5592-am-4-1615637863-294.jpg
F4-191,33f374e5-cf44-49ff-8ead-9a34946e0924,4d8a5a09-b930-40ea-a554-75706edbf270,1.8 D / TD (кроме LYNX)  шатунные +0.25,1-8-d-td-krome-lynx-shatunnye-0-25,,/upload/iblock/83e/jt5qgksxs3mjisr5cfn9cb190phq07k5/600002177702b0.jpeg
F4-196,d7e8a377-d53e-426e-b9e8-e84976dba120,4d8a5a09-b930-40ea-a554-75706edbf270,1.8 D / TD (кроме LYNX)  шатунные +0.5,1-8-d-td-krome-lynx-shatunnye-0-5,,/upload/iblock/f7d/pu816wk37j0riupanp87xx0c4gmcfrr3/77.jpg
F4-199,e868ee42-8cb7-4325-9fbb-2a931076c815,4d8a5a09-b930-40ea-a554-75706edbf270,1.8 D / TD (кроме LYNX)  шатунные +0.75,1-8-d-td-krome-lynx-shatunnye-0-75,,
F4-200,b38f64e3-f5ac-4e7d-a50a-0eb675305468,4d8a5a09-b930-40ea-a554-75706edbf270,1.8 D / TD (кроме LYNX) шатунные STD,1-8-d-td-krome-lynx-shatunnye-std,"Z KIN CR4062AM STD
",/upload/iblock/3fd/855lec85ed0ltl2jubfgt9v41es17xwg/загружено.jpg
F4-204,ba15ca58-d179-4561-b72b-8ec90cd109c3,4d8a5a09-b930-40ea-a554-75706edbf270,1.8 TD (LYNX) шатунные +0.25,1-8-td-lynx-shatunnye-0-25,,/upload/iblock/81e/jgo7uxk7ue844ud7oum0ifos9oq9h9sv/41.jpeg
F4-209,2740814d-3724-43ea-939c-450cb31e972e,4d8a5a09-b930-40ea-a554-75706edbf270,1.8 TD (LYNX) шатунные +0.5,1-8-td-lynx-shatunnye-0-5,,
F4-211,ce67453a-5841-476c-b02e-e99a3f2139b4,4d8a5a09-b930-40ea-a554-75706edbf270,1.8 TD (LYNX) шатунные STD,1-8-td-lynx-shatunnye-std,"4M5Q 6211 A1A, T175361, NE 61215900 - KOLBENSCHMIDT
37021600",/upload/iblock/7f5/ww098mv4ngahht6anp3j89vusck1hifg/pol_pl_USZCZELNIACZ-WALU-KORBOWEGO-PRZOD-1-0-ECOBOOST-_-1812510-_-CM5G-6700-EB-_-CM5Z-6700-B-3520_1 (1).jpg
F4-218,20338e15-4c3d-44ae-9113-a1ab94969daa,4d8a5a09-b930-40ea-a554-75706edbf270,2.0 / 2.3 DOHC 1988-2006 коренные +0.25,2-0-2-3-dohc-1988-2006-korennye-0-25,,
F4-222,f7cd2e92-a3e1-464f-a76b-4019aa32f274,4d8a5a09-b930-40ea-a554-75706edbf270,2.0 / 2.3 DOHC 1988-2006 коренные +0.5,2-0-2-3-dohc-1988-2006-korennye-0-5,,
F4-226,159f11b8-a668-40c9-b211-64d99ecd2dda,4d8a5a09-b930-40ea-a554-75706edbf270,2.0 / 2.3 DOHC 1988-2006 коренные +0.75,2-0-2-3-dohc-1988-2006-korennye-0-75,,
F4-227,8da48a12-5990-4d34-97cc-ce910592ae95,4d8a5a09-b930-40ea-a554-75706edbf270,2.0 / 2.3 DOHC 1988-2006 коренные STD,2-0-2-3-dohc-1988-2006-korennye-std,,/upload/iblock/00a/vyqtyww67w6ffxwvggw25oc700rb7qs3/s-l500.jpg
F4-230,faa2532b-39cd-4c59-8398-f18d93d249c7,4d8a5a09-b930-40ea-a554-75706edbf270,2.0 / 2.3 DOHC 1988-2006 шатунные +0.25,2-0-2-3-dohc-1988-2006-shatunnye-0-25,,
F4-235,edb5711c-ead9-457e-98f7-43fd20aa06d6,4d8a5a09-b930-40ea-a554-75706edbf270,2.0 / 2.3 DOHC 1988-2006 шатунные +0.5,2-0-2-3-dohc-1988-2006-shatunnye-0-5,"KIN CR4134AM 050
",/upload/iblock/a01/dmew4ro859fd0ft4m0dkfivbvjoodxln/загружено (1).jpeg
F4-237,cfb5a13c-e44a-454e-96cc-e01fd292de77,4d8a5a09-b930-40ea-a554-75706edbf270,2.0 / 2.3 DOHC 1988-2006 шатунные +0.75,2-0-2-3-dohc-1988-2006-shatunnye-0-75,"KIN CR4134AM 075
",/upload/iblock/fec/81aglu5nh67jdq0d02qv3j8n36s9uyph/58869_1.jpg
F4-238,138c6bc2-103f-42f7-8f8b-791c16300cb5,4d8a5a09-b930-40ea-a554-75706edbf270,2.0 / 2.3 DOHC 1988-2006 шатунные +1.0,2-0-2-3-dohc-1988-2006-shatunnye-1-0,,
F4-239,b8172e8f-b542-4cc6-b578-e7465a2c019b,4d8a5a09-b930-40ea-a554-75706edbf270,2.0 / 2.3 DOHC 1988-2006 шатунные STD,2-0-2-3-dohc-1988-2006-shatunnye-std,,
F4-243,c371bad2-d184-4084-a244-5491e4de4ac4,4d8a5a09-b930-40ea-a554-75706edbf270,2.0 Ecoboost шатунные +0.25 с замком,2-0-ecoboost-shatunnye-0-25-s-zamkom,"ALL4MOTORS
ECB0412025",
F4-245,6b0b594c-1271-4d6c-89a6-7dce94fdb1e3,4d8a5a09-b930-40ea-a554-75706edbf270,2.0 Ecoboost шатунные +0.5 с замком,2-0-ecoboost-shatunnye-0-5-s-zamkom,,
F4-246,97918b30-d5e2-401d-8d14-90c9f15a8eca,4d8a5a09-b930-40ea-a554-75706edbf270,2.0 Ecoboost шатунные STD с замком,2-0-ecoboost-shatunnye-std-s-zamkom,,/upload/iblock/dce/u3gkzd59cjf5vfi1e8h9sjohuujk8s9m/FO14079818.webp
F4-247,c41e74c7-d12a-4c84-b5d6-bd0756f140ee,4d8a5a09-b930-40ea-a554-75706edbf270,2.1 D шатунные  +0.5,2-1-d-shatunnye-0-5,,
F4-249,371916f5-21ac-40d9-9963-8cd072882969,4d8a5a09-b930-40ea-a554-75706edbf270,2.1 D шатунные  +1.0,2-1-d-shatunnye-1-0,,
F4-250,b455e56e-a501-46ac-92bf-8b67f5bedf44,4d8a5a09-b930-40ea-a554-75706edbf270,"2.1 D, 2.3 D старый тип коренные  +0.3",2-1-d-2-3-d-staryi-tip-korennye-0-3,,
F4-252,7c0a5d56-e0a1-4d17-856e-52e79243e550,4d8a5a09-b930-40ea-a554-75706edbf270,"2.1 D, 2.3 D старый тип коренные  +0.5",2-1-d-2-3-d-staryi-tip-korennye-0-5,,
F4-253,82c52515-f1b4-4c4f-bbc7-f6cabb259031,4d8a5a09-b930-40ea-a554-75706edbf270,"2.1 D, 2.3 D старый тип коренные  +0.8",2-1-d-2-3-d-staryi-tip-korennye-0-8,,
F4-256,597f0b88-bf96-4c72-b128-5eef580f4e04,4d8a5a09-b930-40ea-a554-75706edbf270,"2.1 D, 2.3 D старый тип коренные  +1.0",2-1-d-2-3-d-staryi-tip-korennye-1-0,,
F4-257,84366566-0f68-416b-bde4-8fefdf7d4498,4d8a5a09-b930-40ea-a554-75706edbf270,"2.1 D, 2.3 D старый тип коренные  STD",2-1-d-2-3-d-staryi-tip-korennye-std,,
F4-260,2d3eef51-fde9-4afe-a4bc-81af08a47ba8,4d8a5a09-b930-40ea-a554-75706edbf270,2.3 D / 2.5 D Sierra / Scorpio  коренные  +0.3,2-3-d-2-5-d-sierra-scorpio-korennye-0-3,,
F4-265,a3a0fe2d-8bbd-4b0b-8755-7ba9c79d6061,4d8a5a09-b930-40ea-a554-75706edbf270,2.3 D / 2.5 D Sierra / Scorpio  коренные  +0.8,2-3-d-2-5-d-sierra-scorpio-korennye-0-8,,
F4-269,36f2d3cf-fe13-4a04-9edf-68570a9b3bb8,4d8a5a09-b930-40ea-a554-75706edbf270,2.3 D / 2.5 D Sierra / Scorpio коренные  +0.5,2-3-d-2-5-d-sierra-scorpio-korennye-0-5,,
F4-272,59688330-f63f-4757-b0d4-a38911e49f26,4d8a5a09-b930-40ea-a554-75706edbf270,2.3 D / 2.5 D Sierra / Scorpio коренные  +1.0,2-3-d-2-5-d-sierra-scorpio-korennye-1-0,,
F4-274,211be207-1c84-4daa-a9e9-53143602ed79,4d8a5a09-b930-40ea-a554-75706edbf270,2.3 D / 2.5 D Sierra / Scorpio коренные  STD,2-3-d-2-5-d-sierra-scorpio-korennye-std,,
F4-277,b1998d40-e192-4ccf-966c-d7b0dfb822be,4d8a5a09-b930-40ea-a554-75706edbf270,2.3 D / 2.5 D Sierra / Scorpio шатунные  +0.3,2-3-d-2-5-d-sierra-scorpio-shatunnye-0-3,,/upload/iblock/a66/8f2fdjbbl388gvwoa12u2b89zgewf6cp/25.jpg
F4-282,02fda095-ed4c-492d-b248-b8c78608f1a3,4d8a5a09-b930-40ea-a554-75706edbf270,2.3 D / 2.5 D Sierra / Scorpio шатунные  +0.5,2-3-d-2-5-d-sierra-scorpio-shatunnye-0-5,,
F4-285,a339b7c1-8532-43f8-9b7c-d744fdea5109,4d8a5a09-b930-40ea-a554-75706edbf270,2.3 D / 2.5 D Sierra / Scorpio шатунные  +0.8,2-3-d-2-5-d-sierra-scorpio-shatunnye-0-8,,
F4-289,49464ee6-2f44-4521-ba70-f579adb074d7,4d8a5a09-b930-40ea-a554-75706edbf270,2.3 D / 2.5 D Sierra / Scorpio шатунные  STD,2-3-d-2-5-d-sierra-scorpio-shatunnye-std,,
F4-294,623752c5-3b7a-41f7-a0d4-62b1799a7a0e,4d8a5a09-b930-40ea-a554-75706edbf270,Duratec-HE 1.8 / 2.0 / 2.3 коренные  +0.25 (без замков),duratec-he-1-8-2-0-2-3-korennye-0-25-bez-zamkov,KING ENGINE BEARINGS MB5442SI025,/upload/iblock/2b4/b7agqdtbbtkoscuwsc9tiu3plx1hxagt/загружено (1).jpg
F4-298,21fa612b-29c7-499d-9145-bc37bc33b129,4d8a5a09-b930-40ea-a554-75706edbf270,Duratec-HE 1.8 / 2.0 / 2.3 коренные  +0.5 (без замков),duratec-he-1-8-2-0-2-3-korennye-0-5-bez-zamkov,,/upload/iblock/8dc/w741qu15kzpx0a38rtn6att7j7v26k2s/263307945_kg-mb5442si-0-25-vkladyishi-osnovnyie-ford-2-0-2-3-16v.jpg
F4-299,44d5a044-4fcf-492f-b7b5-0f5edea3c928,4d8a5a09-b930-40ea-a554-75706edbf270,Duratec-HE 1.8 / 2.0 / 2.3 коренные STD (без замков),duratec-he-1-8-2-0-2-3-korennye-std-bez-zamkov,,/upload/iblock/9b0/0z6xiyodxlqvzuy5ruk2gvi7c0974csi/263307945_kg-mb5442si-0-25-vkladyishi-osnovnyie-ford-2-0-2-3-16v.jpg
F4-306,d5e802f1-be74-490f-a073-d88d6bfa9691,4d8a5a09-b930-40ea-a554-75706edbf270,Duratec-HE 1.8 / 2.0 шатунные +0.25,duratec-he-1-8-2-0-shatunnye-0-25,,/upload/iblock/ec6/r3kxlfguqrs19nsi1w509bgeko0o5he5/images.jpeg
F4-309,083780be-62a3-4757-ae98-658e7300c9ca,4d8a5a09-b930-40ea-a554-75706edbf270,Duratec-HE 1.8 / 2.0 шатунные +0.5,duratec-he-1-8-2-0-shatunnye-0-5,,/upload/iblock/f0f/5uoa9frqp4jaz56xws58qk53j8sx0pz9/Изображение WhatsApp 2022-11-30 в 11.24.46.jpg
F4-312,9ed6fb3a-b642-4496-96e8-c20d426a847f,4d8a5a09-b930-40ea-a554-75706edbf270,Duratec-HE 1.8 / 2.0 шатунные STD,duratec-he-1-8-2-0-shatunnye-std,"BE31120, 014PS20800000 , 181085001500, 37071600 ,1S7J 6B237 AA STD
",/upload/iblock/bed/bkbw6aid30nbgbi80gz55zno1nab0p1k/загружено.jpeg
F4-317,f1f09ef6-46e6-49ff-b5fe-ddddeea17d5c,4d8a5a09-b930-40ea-a554-75706edbf270,Duratec-HE 2.3 шатунные +0.25 (без замков),duratec-he-2-3-shatunnye-0-25-bez-zamkov,,/upload/iblock/537/09wokfk2galua5sd91bucjnb3nfoa650/594888.745.jpg
F4-318,709db98b-44c6-409f-a2af-0b91a7468ed2,4d8a5a09-b930-40ea-a554-75706edbf270,Duratec-HE 2.3 шатунные STD (без замков),duratec-he-2-3-shatunnye-std-bez-zamkov,cb-2020a-std,/upload/iblock/c2f/n3bqmsi982waq4315f0w4uq2t7pskj3u/600002176941b0.webp
F4-319,a3f594b9-fcae-4fb0-9e00-2e2b2ec6f2c4,4d8a5a09-b930-40ea-a554-75706edbf270,Focus II / C-Max 2.0 TDCi коренные +0.3,focus-ii-c-max-2-0-tdci-korennye-0-3,,
F4-321,f12f974f-87dd-42cd-8ec3-923982707cd9,4d8a5a09-b930-40ea-a554-75706edbf270,Focus II / C-Max 2.0 TDCi коренные +0.5,focus-ii-c-max-2-0-tdci-korennye-0-5,,
F4-323,930f680e-bfbd-4a75-928a-c3e705597450,4d8a5a09-b930-40ea-a554-75706edbf270,Focus II / C-Max 2.0 TDCi коренные STD,focus-ii-c-max-2-0-tdci-korennye-std,H10575STD ,
F4-325,c055c846-553c-4ef0-bb1a-aaac1e028325,4d8a5a09-b930-40ea-a554-75706edbf270,Focus II / C-Max 2.0 TDCi шатунные +0.3,focus-ii-c-max-2-0-tdci-shatunnye-0-3,,
F4-326,bcc8c0f6-7e98-4a2b-8f53-4d350c3e8fb9,4d8a5a09-b930-40ea-a554-75706edbf270,Focus II / C-Max 2.0 TDCi шатунные +0.5,focus-ii-c-max-2-0-tdci-shatunnye-0-5,,
F4-327,a5cec32c-7534-4bfa-ae51-c92b62c397ea,4d8a5a09-b930-40ea-a554-75706edbf270,Focus II / C-Max 2.0 TDCi шатунные STD,focus-ii-c-max-2-0-tdci-shatunnye-std,"CITROEN PEUGEOT0606Z6, 9569148180, 0606W7, 0606Z5, 0606Z4, 0606Q5, 0606W6, 0606W8",
F4-329,7bb47fad-0d93-4d0c-99f7-de701ff30898,4d8a5a09-b930-40ea-a554-75706edbf270,OHC коренные +0.25,ohc-korennye-0-25,,
F4-333,b80532e0-4b6e-4314-ac6c-106fe7ebbacf,4d8a5a09-b930-40ea-a554-75706edbf270,OHC коренные +0.5,ohc-korennye-0-5,,
F4-336,a5f925ad-802e-4d49-9f74-68349686599a,4d8a5a09-b930-40ea-a554-75706edbf270,OHC коренные +0.75,ohc-korennye-0-75,,
F4-338,0ffc118d-3dbb-47b7-a3e4-2e0c3ef9a221,4d8a5a09-b930-40ea-a554-75706edbf270,OHC коренные +1.0,ohc-korennye-1-0,,
F4-340,edd9a036-c6ff-4a35-9741-bc2ec1a12f21,4d8a5a09-b930-40ea-a554-75706edbf270,OHC коренные STD,ohc-korennye-std,,/upload/iblock/3a6/ahvqv5yr5p23w66sfuhj2dhfvstciz7h/6770561733.jpg
F4-345,cf8b7c9d-21e1-4178-833b-1b4613c932b1,4d8a5a09-b930-40ea-a554-75706edbf270,OHC шатунные +0.25,ohc-shatunnye-0-25,,
F4-350,542dbd7f-1159-42ac-9349-7597fb12c151,4d8a5a09-b930-40ea-a554-75706edbf270,OHC шатунные +0.5,ohc-shatunnye-0-5,,
F4-354,848d149e-b2ac-4644-b5ad-d2dce3990009,4d8a5a09-b930-40ea-a554-75706edbf270,OHC шатунные +0.75,ohc-shatunnye-0-75,CR4440AM075,
F4-358,ba5781bd-781b-4ac9-a674-cb78feb7600b,4d8a5a09-b930-40ea-a554-75706edbf270,OHC шатунные +1.0,ohc-shatunnye-1-0,,
F4-359,c836c652-a29e-4e4e-8955-06706d67a0ff,4d8a5a09-b930-40ea-a554-75706edbf270,OHC шатунные STD,ohc-shatunnye-std,,
F4-364,18d9d73b-a740-4996-9d6a-ef9fbb30eaff,4d8a5a09-b930-40ea-a554-75706edbf270,Transit 1978-86 2.4 D коренные  +0.25,transit-1978-86-2-4-d-korennye-0-25,,
F4-365,af96c5cf-b50a-42ca-b198-e0bdfea89de2,4d8a5a09-b930-40ea-a554-75706edbf270,Transit 1978-86 2.4 D коренные  +0.5,transit-1978-86-2-4-d-korennye-0-5,,
F4-368,f96b73a3-2d54-49d7-bc02-19e807b9a2ed,4d8a5a09-b930-40ea-a554-75706edbf270,Transit 1978-86 2.4 D коренные  +0.75,transit-1978-86-2-4-d-korennye-0-75,,
F4-369,bb138519-b72e-4654-b80b-82e5d6e6dbee,4d8a5a09-b930-40ea-a554-75706edbf270,Transit 1978-86 2.4 D коренные  STD,transit-1978-86-2-4-d-korennye-std,"6120799, 715F 6K371 AA",
F4-372,50c8e6bd-2fbf-41e8-adde-bc7e8dfc0195,4d8a5a09-b930-40ea-a554-75706edbf270,Transit 1986-2000  2.4 D / 2.5 D / TD Вкладыши шат. +0.25 ,transit-1986-2000-2-4-d-2-5-d-td-vkladyshi-shat-0-25,"6121172, 924F 6211 B1A, SAH KL 4211 SA 025, B-4519 SA 025,CR4499AM 025
",/upload/iblock/b78/p7tspii6gia85wrd2u7b6i8yhnm74izl/загружено (1).jpg
F4-376,aefed037-ce90-4700-a1cc-645c56561bb3,4d8a5a09-b930-40ea-a554-75706edbf270,Transit 1986-2000  2.4 D / 2.5 D / TD Вкладыши шат. +0.5 ,transit-1986-2000-2-4-d-2-5-d-td-vkladyshi-shat-0-5,"844F 6211 CA, 6130865, 1665195, KIN CR4499AM 050
",/upload/iblock/49d/8rg1b494ysvmhzab838a7zh30nbcqee8/загружено.jpg
F4-378,2a4ab8ef-643e-4f23-859f-421cff21151d,4d8a5a09-b930-40ea-a554-75706edbf270,Transit 1986-2000  2.4 D / 2.5 D / TD Вкладыши шат. +0.75 ,transit-1986-2000-2-4-d-2-5-d-td-vkladyshi-shat-0-75,"CR4499AM 075, 844F 6211 DA
",/upload/iblock/cfd/oitv5g9h3whc8i83579hri568pfsg0mf/1408470546214838.webp
